n;time;R;G;B;is Buble
86; 16:43:12;92.57058823529412;205.69058823529411;255.0;[1.];
87; 16:43:12;92.57058823529412;205.69058823529411;255.0;[1.];
88; 16:43:12;92.57058823529412;205.69058823529411;255.0;[1.];
89; 16:43:12;120.93882352941176;204.29882352941178;255.0;[1.];
90; 16:43:12;159.31176470588235;213.71176470588236;255.0;[1.];
91; 16:43:12;159.31176470588235;213.71176470588236;255.0;[1.];
92; 16:43:12;88.60235294117648;205.96;255.0;[1.];
93; 16:43:12;88.60235294117648;205.96;255.0;[1.];
94; 16:43:12;116.59529411764706;204.3435294117647;255.0;[1.];
95; 16:43:12;116.59529411764706;204.3435294117647;255.0;[1.];
96; 16:43:12;116.59529411764706;204.3435294117647;255.0;[1.];
97; 16:43:12;116.59529411764706;204.3435294117647;255.0;[1.];
98; 16:43:12;116.59529411764706;204.3435294117647;255.0;[1.];
99; 16:43:12;116.59529411764706;204.3435294117647;255.0;[1.];
100; 16:43:12;150.52941176470588;212.61411764705883;255.0;[1.];
101; 16:43:12;150.52941176470588;212.61411764705883;255.0;[1.];
102; 16:43:12;150.52941176470588;212.61411764705883;255.0;[1.];
103; 16:43:12;85.60588235294118;206.70705882352942;255.0;[1.];
104; 16:43:12;85.60588235294118;206.70705882352942;255.0;[1.];
105; 16:43:13;130.03176470588235;207.25294117647059;255.0;[1.];
106; 16:43:13;130.03176470588235;207.25294117647059;255.0;[1.];
107; 16:43:13;142.58117647058825;211.40470588235294;255.0;[1.];
108; 16:43:13;142.58117647058825;211.40470588235294;255.0;[1.];
109; 16:43:13;81.02941176470588;206.55176470588236;255.0;[1.];
110; 16:43:13;81.02941176470588;206.55176470588236;255.0;[1.];
111; 16:43:13;81.02941176470588;206.55176470588236;255.0;[1.];
112; 16:43:13;133.97529411764705;207.61529411764707;255.0;[1.];
113; 16:43:13;133.97529411764705;207.61529411764707;255.0;[1.];
114; 16:43:13;162.12941176470588;214.83764705882353;255.0;[1.];
115; 16:43:13;162.12941176470588;214.83764705882353;255.0;[1.];
116; 16:43:13;162.12941176470588;214.83764705882353;255.0;[1.];
117; 16:43:13;162.12941176470588;214.83764705882353;255.0;[1.];
118; 16:43:13;162.12941176470588;214.83764705882353;255.0;[1.];
119; 16:43:13;78.98235294117647;207.20352941176472;255.0;[1.];
120; 16:43:13;78.98235294117647;207.20352941176472;255.0;[1.];
121; 16:43:13;101.63529411764706;204.41176470588235;255.0;[1.];
122; 16:43:13;167.08117647058825;216.74470588235295;255.0;[1.];
123; 16:43:13;167.08117647058825;216.74470588235295;255.0;[1.];
124; 16:43:13;166.50823529411764;216.6494117647059;255.0;[1.];
125; 16:43:13;166.50823529411764;216.6494117647059;255.0;[1.];
126; 16:43:13;166.50823529411764;216.6494117647059;255.0;[1.];
127; 16:43:13;76.55058823529411;206.24941176470588;255.0;[1.];
128; 16:43:13;76.55058823529411;206.24941176470588;255.0;[1.];
129; 16:43:13;76.55058823529411;206.24941176470588;255.0;[1.];
130; 16:43:13;155.4470588235294;212.37882352941176;255.0;[1.];
131; 16:43:13;155.4470588235294;212.37882352941176;255.0;[1.];
132; 16:43:13;155.4470588235294;212.37882352941176;255.0;[1.];
133; 16:43:13;80.26588235294118;207.90823529411765;255.0;[1.];
134; 16:43:13;80.26588235294118;207.90823529411765;255.0;[1.];
135; 16:43:13;80.26588235294118;207.90823529411765;255.0;[1.];
136; 16:43:13;80.26588235294118;207.90823529411765;255.0;[1.];
137; 16:43:13;80.26588235294118;207.90823529411765;255.0;[1.];
138; 16:43:13;80.26588235294118;207.90823529411765;255.0;[1.];
139; 16:43:13;85.68235294117648;204.26117647058823;255.0;[1.];
140; 16:43:13;163.9564705882353;215.4435294117647;255.0;[1.];
141; 16:43:13;163.9564705882353;215.4435294117647;255.0;[1.];
142; 16:43:13;72.44823529411765;207.10235294117646;255.0;[1.];
143; 16:43:13;72.44823529411765;207.10235294117646;255.0;[1.];
144; 16:43:13;72.44823529411765;207.10235294117646;255.0;[1.];
145; 16:43:13;72.44823529411765;207.10235294117646;255.0;[1.];
146; 16:43:13;72.44823529411765;207.10235294117646;255.0;[1.];
147; 16:43:13;72.44823529411765;207.10235294117646;255.0;[1.];
148; 16:43:13;101.51882352941176;205.3329411764706;255.0;[1.];
149; 16:43:13;148.22941176470587;212.7658823529412;255.0;[1.];
150; 16:43:13;148.22941176470587;212.7658823529412;255.0;[1.];
151; 16:43:13;74.39647058823529;206.41294117647058;255.0;[1.];
152; 16:43:13;128.63764705882352;207.61882352941177;255.0;[1.];
153; 16:43:13;128.63764705882352;207.61882352941177;255.0;[1.];
154; 16:43:13;128.63764705882352;207.61882352941177;255.0;[1.];
155; 16:43:13;145.2270588235294;211.91882352941175;255.0;[1.];
156; 16:43:13;145.2270588235294;211.91882352941175;255.0;[1.];
157; 16:43:13;145.2270588235294;211.91882352941175;255.0;[1.];
158; 16:43:13;77.24352941176471;206.44588235294117;254.9964705882353;[1.];
159; 16:43:13;77.24352941176471;206.44588235294117;254.9964705882353;[1.];
160; 16:43:13;77.24352941176471;206.44588235294117;254.9964705882353;[1.];
161; 16:43:13;133.30941176470589;208.13529411764705;255.0;[1.];
162; 16:43:13;133.30941176470589;208.13529411764705;255.0;[1.];
163; 16:43:13;152.54235294117646;213.45529411764707;255.0;[1.];
164; 16:43:13;152.54235294117646;213.45529411764707;255.0;[1.];
165; 16:43:13;77.06;207.4670588235294;255.0;[1.];
166; 16:43:13;77.06;207.4670588235294;255.0;[1.];
167; 16:43:13;77.06;207.4670588235294;255.0;[1.];
168; 16:43:13;77.06;207.4670588235294;255.0;[1.];
169; 16:43:13;123.21764705882353;207.04823529411766;255.0;[1.];
170; 16:43:13;123.21764705882353;207.04823529411766;255.0;[1.];
171; 16:43:13;158.3929411764706;214.7764705882353;255.0;[1.];
172; 16:43:13;158.3929411764706;214.7764705882353;255.0;[1.];
173; 16:43:13;158.3929411764706;214.7764705882353;255.0;[1.];
174; 16:43:13;158.3929411764706;214.7764705882353;255.0;[1.];
175; 16:43:13;158.3929411764706;214.7764705882353;255.0;[1.];
176; 16:43:13;74.62823529411764;206.7764705882353;255.0;[1.];
177; 16:43:13;74.62823529411764;206.7764705882353;255.0;[1.];
178; 16:43:13;74.62823529411764;206.7764705882353;255.0;[1.];
179; 16:43:13;110.74705882352941;205.66;255.0;[1.];
180; 16:43:13;163.7270588235294;215.30588235294118;255.0;[1.];
181; 16:43:13;163.7270588235294;215.30588235294118;255.0;[1.];
182; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
183; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
184; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
185; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
186; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
187; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
188; 16:43:13;75.13529411764706;207.12588235294118;255.0;[1.];
189; 16:43:13;101.8529411764706;204.73529411764707;255.0;[1.];
190; 16:43:14;165.78823529411764;216.16941176470587;255.0;[1.];
191; 16:43:14;165.78823529411764;216.16941176470587;255.0;[1.];
192; 16:43:14;71.26352941176471;206.73882352941177;255.0;[1.];
193; 16:43:14;86.41294117647058;204.99176470588236;255.0;[1.];
194; 16:43:14;86.41294117647058;204.99176470588236;255.0;[1.];
195; 16:43:14;86.41294117647058;204.99176470588236;255.0;[1.];
196; 16:43:14;86.41294117647058;204.99176470588236;255.0;[1.];
197; 16:43:14;86.41294117647058;204.99176470588236;255.0;[1.];
198; 16:43:14;86.41294117647058;204.99176470588236;255.0;[1.];
199; 16:43:14;165.97411764705882;216.2658823529412;255.0;[1.];
200; 16:43:14;69.82;207.64352941176472;255.0;[1.];
201; 16:43:14;69.82;207.64352941176472;255.0;[1.];
202; 16:43:14;86.12235294117647;204.22588235294117;255.0;[1.];
203; 16:43:14;86.12235294117647;204.22588235294117;255.0;[1.];
204; 16:43:14;86.12235294117647;204.22588235294117;255.0;[1.];
205; 16:43:14;166.94235294117647;216.53058823529412;255.0;[1.];
206; 16:43:14;166.94235294117647;216.53058823529412;255.0;[1.];
207; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
208; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
209; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
210; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
211; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
212; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
213; 16:43:14;69.5635294117647;207.11882352941177;255.0;[1.];
214; 16:43:14;81.64117647058823;204.1305882352941;255.0;[1.];
215; 16:43:14;81.64117647058823;204.1305882352941;255.0;[1.];
216; 16:43:14;81.64117647058823;204.1305882352941;255.0;[1.];
217; 16:43:14;81.64117647058823;204.1305882352941;255.0;[1.];
218; 16:43:14;81.64117647058823;204.1305882352941;255.0;[1.];
219; 16:43:14;165.1964705882353;215.45529411764707;255.0;[1.];
220; 16:43:14;165.1964705882353;215.45529411764707;255.0;[1.];
221; 16:43:14;165.1964705882353;215.45529411764707;255.0;[1.];
222; 16:43:14;165.1964705882353;215.45529411764707;255.0;[1.];
223; 16:43:14;165.1964705882353;215.45529411764707;255.0;[1.];
224; 16:43:14;93.04117647058824;208.75411764705882;255.0;[1.];
225; 16:43:14;73.85529411764706;206.4105882352941;255.0;[1.];
226; 16:43:14;73.85529411764706;206.4105882352941;255.0;[1.];
227; 16:43:14;147.29647058823528;211.04;255.0;[1.];
228; 16:43:14;162.42235294117648;215.1705882352941;255.0;[1.];
229; 16:43:14;65.78941176470589;207.30470588235295;255.0;[1.];
230; 16:43:14;65.78941176470589;207.30470588235295;255.0;[1.];
231; 16:43:14;76.84;204.2235294117647;255.0;[1.];
232; 16:43:14;165.80823529411765;216.3541176470588;255.0;[1.];
233; 16:43:14;101.32705882352941;210.41882352941175;255.0;[1.];
234; 16:43:14;64.73529411764706;206.8905882352941;255.0;[1.];
235; 16:43:14;64.73529411764706;206.8905882352941;255.0;[1.];
236; 16:43:14;64.73529411764706;206.8905882352941;255.0;[1.];
237; 16:43:14;64.73529411764706;206.8905882352941;255.0;[1.];
238; 16:43:14;81.89529411764705;204.74941176470588;255.0;[1.];
239; 16:43:14;81.89529411764705;204.74941176470588;255.0;[1.];
240; 16:43:14;166.7870588235294;216.3729411764706;255.0;[1.];
241; 16:43:14;166.7870588235294;216.3729411764706;255.0;[1.];
242; 16:43:14;136.14;211.36117647058825;255.0;[1.];
243; 16:43:14;136.14;211.36117647058825;255.0;[1.];
244; 16:43:14;136.14;211.36117647058825;255.0;[1.];
245; 16:43:14;136.14;211.36117647058825;255.0;[1.];
246; 16:43:14;60.77294117647059;207.51176470588234;255.0;[1.];
247; 16:43:14;60.77294117647059;207.51176470588234;255.0;[1.];
248; 16:43:14;60.77294117647059;207.51176470588234;255.0;[1.];
249; 16:43:14;69.95764705882353;204.29176470588234;255.0;[1.];
250; 16:43:14;69.95764705882353;204.29176470588234;255.0;[1.];
251; 16:43:14;163.51176470588234;215.62;255.0;[1.];
252; 16:43:14;163.51176470588234;215.62;255.0;[1.];
253; 16:43:14;166.04;216.4635294117647;255.0;[1.];
254; 16:43:14;166.04;216.4635294117647;255.0;[1.];
255; 16:43:14;166.04;216.4635294117647;255.0;[1.];
256; 16:43:14;166.04;216.4635294117647;255.0;[1.];
257; 16:43:14;166.04;216.4635294117647;255.0;[1.];
258; 16:43:14;166.04;216.4635294117647;255.0;[1.];
259; 16:43:14;166.04;216.4635294117647;255.0;[1.];
260; 16:43:14;74.82352941176471;208.59764705882353;254.99764705882353;[1.];
261; 16:43:14;74.82352941176471;208.59764705882353;254.99764705882353;[1.];
262; 16:43:14;74.82352941176471;208.59764705882353;254.99764705882353;[1.];
263; 16:43:14;74.82352941176471;208.59764705882353;254.99764705882353;[1.];
264; 16:43:14;62.498823529411766;206.67764705882354;255.0;[1.];
265; 16:43:15;75.24941176470588;204.0235294117647;255.0;[1.];
266; 16:43:15;75.24941176470588;204.0235294117647;255.0;[1.];
267; 16:43:15;165.45882352941177;216.10117647058823;255.0;[1.];
268; 16:43:15;165.86470588235295;216.28823529411764;255.0;[1.];
269; 16:43:15;165.86470588235295;216.28823529411764;255.0;[1.];
270; 16:43:15;74.54470588235294;209.29294117647058;255.0;[1.];
271; 16:43:15;74.54470588235294;209.29294117647058;255.0;[1.];
272; 16:43:15;74.54470588235294;209.29294117647058;255.0;[1.];
273; 16:43:15;74.54470588235294;209.29294117647058;255.0;[1.];
274; 16:43:15;59.41294117647059;206.85529411764705;255.0;[1.];
275; 16:43:15;67.88588235294118;204.0035294117647;255.0;[1.];
276; 16:43:15;67.88588235294118;204.0035294117647;255.0;[1.];
277; 16:43:15;67.88588235294118;204.0035294117647;255.0;[1.];
278; 16:43:15;155.45294117647057;212.63411764705882;255.0;[1.];
279; 16:43:15;155.45294117647057;212.63411764705882;255.0;[1.];
280; 16:43:15;166.71411764705883;216.58235294117648;255.0;[1.];
281; 16:43:15;166.71411764705883;216.58235294117648;255.0;[1.];
282; 16:43:15;166.71411764705883;216.58235294117648;255.0;[1.];
283; 16:43:15;156.20705882352942;213.6164705882353;255.0;[1.];
284; 16:43:15;156.20705882352942;213.6164705882353;255.0;[1.];
285; 16:43:15;156.20705882352942;213.6164705882353;255.0;[1.];
286; 16:43:15;63.72705882352941;207.99529411764706;255.0;[1.];
287; 16:43:15;63.72705882352941;207.99529411764706;255.0;[1.];
288; 16:43:15;63.72705882352941;207.99529411764706;255.0;[1.];
289; 16:43:15;63.72705882352941;207.99529411764706;255.0;[1.];
290; 16:43:15;56.995294117647056;206.56;254.9929411764706;[1.];
291; 16:43:15;56.995294117647056;206.56;254.9929411764706;[1.];
292; 16:43:15;65.72117647058823;203.99882352941177;255.0;[1.];
293; 16:43:15;137.53764705882352;208.92823529411766;255.0;[1.];
294; 16:43:15;137.53764705882352;208.92823529411766;255.0;[1.];
295; 16:43:15;137.53764705882352;208.92823529411766;255.0;[1.];
296; 16:43:15;137.53764705882352;208.92823529411766;255.0;[1.];
297; 16:43:15;137.53764705882352;208.92823529411766;255.0;[1.];
298; 16:43:15;137.53764705882352;208.92823529411766;255.0;[1.];
299; 16:43:15;166.64;216.4;255.0;[1.];
300; 16:43:15;166.64;216.4;255.0;[1.];
301; 16:43:15;166.64;216.4;255.0;[1.];
302; 16:43:15;166.64;216.4;255.0;[1.];
303; 16:43:15;166.64;216.4;255.0;[1.];
304; 16:43:15;166.22823529411764;216.85176470588235;255.0;[1.];
305; 16:43:15;79.44470588235293;209.47529411764705;255.0;[1.];
306; 16:43:15;79.44470588235293;209.47529411764705;255.0;[1.];
307; 16:43:15;53.321176470588235;207.61529411764707;255.0;[1.];
308; 16:43:15;57.48117647058824;205.81058823529412;255.0;[1.];
309; 16:43:15;57.48117647058824;205.81058823529412;255.0;[1.];
310; 16:43:15;69.93294117647059;204.65058823529412;255.0;[1.];
311; 16:43:15;69.93294117647059;204.65058823529412;255.0;[1.];
312; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
313; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
314; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
315; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
316; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
317; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
318; 16:43:15;164.40941176470588;216.21882352941176;255.0;[1.];
319; 16:43:15;166.2270588235294;216.3235294117647;255.0;[1.];
320; 16:43:15;166.2270588235294;216.3235294117647;255.0;[1.];
321; 16:43:15;166.44470588235293;216.31764705882352;255.0;[1.];
322; 16:43:15;114.58941176470589;211.1094117647059;255.0;[1.];
323; 16:43:15;57.554117647058824;207.46941176470588;255.0;[1.];
324; 16:43:15;57.554117647058824;207.46941176470588;255.0;[1.];
325; 16:43:15;57.554117647058824;207.46941176470588;255.0;[1.];
326; 16:43:15;52.843529411764706;206.91176470588235;255.0;[1.];
327; 16:43:15;52.843529411764706;206.91176470588235;255.0;[1.];
328; 16:43:15;52.843529411764706;206.91176470588235;255.0;[1.];
329; 16:43:15;52.843529411764706;206.91176470588235;255.0;[1.];
330; 16:43:15;56.20823529411765;204.78941176470587;255.0;[1.];
331; 16:43:15;56.20823529411765;204.78941176470587;255.0;[1.];
332; 16:43:15;74.66470588235295;205.77764705882353;255.0;[1.];
333; 16:43:15;74.66470588235295;205.77764705882353;255.0;[1.];
334; 16:43:15;74.66470588235295;205.77764705882353;255.0;[1.];
335; 16:43:15;74.66470588235295;205.77764705882353;255.0;[1.];
336; 16:43:15;164.90235294117647;215.96588235294118;255.0;[1.];
337; 16:43:15;164.90235294117647;215.96588235294118;255.0;[1.];
338; 16:43:15;164.90235294117647;215.96588235294118;255.0;[1.];
339; 16:43:15;164.90235294117647;215.96588235294118;255.0;[1.];
340; 16:43:15;164.90235294117647;215.96588235294118;255.0;[1.];
341; 16:43:15;166.75764705882352;216.57882352941178;255.0;[1.];
342; 16:43:15;166.75764705882352;216.57882352941178;255.0;[1.];
343; 16:43:15;166.75764705882352;216.57882352941178;255.0;[1.];
344; 16:43:15;166.75764705882352;216.57882352941178;255.0;[1.];
345; 16:43:15;166.07764705882352;216.47058823529412;255.0;[1.];
346; 16:43:15;166.07764705882352;216.47058823529412;255.0;[1.];
347; 16:43:15;147.06941176470588;211.27882352941177;255.0;[1.];
348; 16:43:15;66.81411764705882;209.22823529411764;255.0;[1.];
349; 16:43:15;50.705882352941174;207.49176470588236;255.0;[1.];
350; 16:43:16;51.06;206.1494117647059;255.0;[1.];
351; 16:43:16;51.06;206.1494117647059;255.0;[1.];
352; 16:43:16;51.06;206.1494117647059;255.0;[1.];
353; 16:43:16;57.64588235294118;204.72823529411764;254.98;[1.];
354; 16:43:16;57.64588235294118;204.72823529411764;254.98;[1.];
355; 16:43:16;57.64588235294118;204.72823529411764;254.98;[1.];
356; 16:43:16;85.59647058823529;207.3870588235294;255.0;[1.];
357; 16:43:16;85.59647058823529;207.3870588235294;255.0;[1.];
358; 16:43:16;85.59647058823529;207.3870588235294;255.0;[1.];
359; 16:43:16;164.81882352941176;216.3694117647059;255.0;[1.];
360; 16:43:16;164.81882352941176;216.3694117647059;255.0;[1.];
361; 16:43:16;164.81882352941176;216.3694117647059;255.0;[1.];
362; 16:43:16;164.81882352941176;216.3694117647059;255.0;[1.];
363; 16:43:16;164.81882352941176;216.3694117647059;255.0;[1.];
364; 16:43:16;164.81882352941176;216.3694117647059;255.0;[1.];
365; 16:43:16;165.91176470588235;216.1;255.0;[1.];
366; 16:43:16;165.54705882352943;216.4294117647059;255.0;[1.];
367; 16:43:16;165.54705882352943;216.4294117647059;255.0;[1.];
368; 16:43:16;141.01882352941178;209.81176470588235;255.0;[1.];
369; 16:43:16;141.01882352941178;209.81176470588235;255.0;[1.];
370; 16:43:16;141.01882352941178;209.81176470588235;255.0;[1.];
371; 16:43:16;68.94;209.36588235294118;255.0;[1.];
372; 16:43:16;68.94;209.36588235294118;255.0;[1.];
373; 16:43:16;68.94;209.36588235294118;255.0;[1.];
374; 16:43:16;49.45764705882353;207.1705882352941;255.0;[1.];
375; 16:43:16;49.45764705882353;207.1705882352941;255.0;[1.];
376; 16:43:16;49.45764705882353;207.1705882352941;255.0;[1.];
377; 16:43:16;49.45764705882353;207.1705882352941;255.0;[1.];
378; 16:43:16;49.45764705882353;207.1705882352941;255.0;[1.];
379; 16:43:16;49.27529411764706;206.34470588235294;255.0;[1.];
380; 16:43:16;49.27529411764706;206.34470588235294;255.0;[1.];
381; 16:43:16;53.712941176470586;205.0329411764706;255.0;[1.];
382; 16:43:16;62.44235294117647;205.5364705882353;255.0;[1.];
383; 16:43:16;62.44235294117647;205.5364705882353;255.0;[1.];
384; 16:43:16;112.03294117647059;208.62588235294118;255.0;[1.];
385; 16:43:16;112.03294117647059;208.62588235294118;255.0;[1.];
386; 16:43:16;165.9635294117647;216.27882352941177;255.0;[1.];
387; 16:43:16;165.9635294117647;216.27882352941177;255.0;[1.];
388; 16:43:16;165.9635294117647;216.27882352941177;255.0;[1.];
389; 16:43:16;166.40588235294118;216.3870588235294;255.0;[1.];
390; 16:43:16;166.40588235294118;216.3870588235294;255.0;[1.];
391; 16:43:16;166.40588235294118;216.3870588235294;255.0;[1.];
392; 16:43:16;166.40588235294118;216.3870588235294;255.0;[1.];
393; 16:43:16;166.40588235294118;216.3870588235294;255.0;[1.];
394; 16:43:16;166.48823529411766;216.8035294117647;255.0;[1.];
395; 16:43:16;166.48823529411766;216.8035294117647;255.0;[1.];
396; 16:43:16;166.5705882352941;216.50470588235294;255.0;[1.];
397; 16:43:16;166.5705882352941;216.50470588235294;255.0;[1.];
398; 16:43:16;165.64117647058825;216.59882352941176;255.0;[1.];
399; 16:43:16;165.64117647058825;216.59882352941176;255.0;[1.];
400; 16:43:16;165.64117647058825;216.59882352941176;255.0;[1.];
401; 16:43:16;128.5435294117647;211.49882352941177;255.0;[1.];
402; 16:43:16;128.5435294117647;211.49882352941177;255.0;[1.];
403; 16:43:16;128.5435294117647;211.49882352941177;255.0;[1.];
404; 16:43:16;67.74823529411765;209.00235294117647;255.0;[1.];
405; 16:43:16;67.74823529411765;209.00235294117647;255.0;[1.];
406; 16:43:16;67.74823529411765;209.00235294117647;255.0;[1.];
407; 16:43:16;49.169411764705885;207.51764705882354;255.0;[1.];
408; 16:43:16;49.169411764705885;207.51764705882354;255.0;[1.];
409; 16:43:16;49.169411764705885;207.51764705882354;255.0;[1.];
410; 16:43:16;45.90941176470588;207.16588235294117;255.0;[1.];
411; 16:43:16;45.90941176470588;207.16588235294117;255.0;[1.];
412; 16:43:16;45.69764705882353;206.16470588235293;255.0;[1.];
413; 16:43:16;45.69764705882353;206.16470588235293;255.0;[1.];
414; 16:43:16;51.34705882352941;204.15176470588236;255.0;[1.];
